DateTime,Transaction,Product,LineItem,Amount,BalanceDetails,JourneyId,LocationDisplay,TransactonTime,OrderDate,Payment,OrderNumber,AuthCode,Total
Sep-11-2023 03:23 PM,Transfer at Bus Stop 60575,3 Zone UPass (N),,$0.00,$1.00,2023-09-11T21:31:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (N)",03:23 PM,,,,,
Sep-11-2023 03:04 PM,Transfer at Bus Stop 58501,3 Zone UPass (N),,$0.00,$1.00,2023-09-11T21:31:00.0000000Z,"Transfer at Bus Stop 58501
3 Zone UPass (N)",03:04 PM,,,,,
Sep-11-2023 02:31 PM,Tap in at Bus Stop 60494,3 Zone UPass (N),,$0.00,$1.00,2023-09-11T21:31:00.0000000Z,"Tap in at Bus Stop 60494
3 Zone UPass (N)",02:31 PM,,,,,
Sep-11-2023 07:51 AM,Transfer at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-09-11T14:43:00.0000000Z,"Transfer at Bus Stop 58037
3 Zone UPass (N)",07:51 AM,,,,,
Sep-11-2023 07:43 AM,Tap in at Bus Stop 50310,3 Zone UPass (N),,$0.00,$1.00,2023-09-11T14:43:00.0000000Z,"Tap in at Bus Stop 50310
3 Zone UPass (N)",07:43 AM,,,,,
Sep-10-2023 03:02 PM,Tap in at Bus Stop 50537,3 Zone UPass (N),,$0.00,$1.00,2023-09-10T22:02:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (N)",03:02 PM,,,,,
Sep-09-2023 07:14 PM,Transfer at Bus Stop 50298,3 Zone UPass (N),,$0.00,$1.00,2023-09-10T02:00:00.0000000Z,"Transfer at Bus Stop 50298
3 Zone UPass (N)",07:14 PM,,,,,
Sep-09-2023 07:00 PM,Tap in at Bus Stop 60385,3 Zone UPass (N),,$0.00,$1.00,2023-09-10T02:00:00.0000000Z,"Tap in at Bus Stop 60385
3 Zone UPass (N)",07:00 PM,,,,,
Sep-09-2023 05:37 PM,Transfer at Bus Stop 60393,3 Zone UPass (N),,$0.00,$1.00,2023-09-10T00:25:00.0000000Z,"Transfer at Bus Stop 60393
3 Zone UPass (N)",05:37 PM,,,,,
Sep-09-2023 05:25 PM,Tap in at Bus Stop 50366,3 Zone UPass (N),,$0.00,$1.00,2023-09-10T00:25:00.0000000Z,"Tap in at Bus Stop 50366
3 Zone UPass (N)",05:25 PM,,,,,
Sep-07-2023 04:05 PM,Transfer at Bus Stop 60575,3 Zone UPass (N),,$0.00,$1.00,2023-09-07T22:40:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (N)",04:05 PM,,,,,
Sep-07-2023 03:40 PM,Tap in at Bus Stop 58501,3 Zone UPass (N),,$0.00,$1.00,2023-09-07T22:40:00.0000000Z,"Tap in at Bus Stop 58501
3 Zone UPass (N)",03:40 PM,,,,,
Sep-07-2023 07:33 AM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-07T14:24:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (N)",07:33 AM,,,,,
Sep-07-2023 07:24 AM,Tap in at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-07T14:24:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (N)",07:24 AM,,,,,
Sep-06-2023 12:21 PM,Tap out at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-06T17:56:00.0000000Z,"Tap out at Oakridge-41st Stn
3 Zone UPass (N)",12:21 PM,,,,,
Sep-06-2023 12:16 PM,Transfer at Marine Drive Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-06T17:56:00.0000000Z,"Transfer at Marine Drive Stn
3 Zone UPass (N)",12:16 PM,,,,,
Sep-06-2023 11:57 AM,Tap out at Marine Drive Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-06T17:56:00.0000000Z,"Tap out at Marine Drive Stn
3 Zone UPass (N)",11:57 AM,,,,,
Sep-06-2023 11:37 AM,Transfer at Templeton Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-06T17:56:00.0000000Z,"Transfer at Templeton Stn
3 Zone UPass (N)",11:37 AM,,,,,
Sep-06-2023 11:12 AM,Tap out at Templeton Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-06T17:56:00.0000000Z,"Tap out at Templeton Stn
3 Zone UPass (N)",11:12 AM,,,,,
Sep-06-2023 10:56 AM,Tap in at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-06T17:56:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (N)",10:56 AM,,,,,
Sep-06-2023 09:53 AM,Transfer at Bus Stop 50412,3 Zone UPass (N),,$0.00,$1.00,2023-09-06T16:14:00.0000000Z,"Transfer at Bus Stop 50412
3 Zone UPass (N)",09:53 AM,,,,,
Sep-06-2023 09:20 AM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-06T16:14:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (N)",09:20 AM,,,,,
Sep-06-2023 09:14 AM,Tap in at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-06T16:14:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (N)",09:14 AM,,,,,
Sep-05-2023 03:40 PM,Tap out at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-05T22:22:00.0000000Z,"Tap out at Oakridge-41st Stn
3 Zone UPass (N)",03:40 PM,,,,,
Sep-05-2023 03:30 PM,Transfer at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-05T22:22:00.0000000Z,"Transfer at Broadway-City Hall Stn
3 Zone UPass (N)",03:30 PM,,,,,
Sep-05-2023 03:22 PM,Tap in at Bus Stop 60494,3 Zone UPass (N),,$0.00,$1.00,2023-09-05T22:22:00.0000000Z,"Tap in at Bus Stop 60494
3 Zone UPass (N)",03:22 PM,,,,,
Sep-05-2023 07:36 AM,Transfer at Bus Stop 58501,3 Zone UPass (N),,$0.00,$1.00,2023-09-05T14:23:00.0000000Z,"Transfer at Bus Stop 58501
3 Zone UPass (N)",07:36 AM,,,,,
Sep-05-2023 07:33 AM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-05T14:23:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (N)",07:33 AM,,,,,
Sep-05-2023 07:23 AM,Tap in at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-05T14:23:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (N)",07:23 AM,,,,,
Sep-04-2023 08:34 PM,Tap in at Bus Stop 52087,3 Zone UPass (N),,$0.00,$1.00,2023-09-05T03:34:00.0000000Z,"Tap in at Bus Stop 52087
3 Zone UPass (N)",08:34 PM,,,,,
Sep-04-2023 05:06 PM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-09-05T00:06:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",05:06 PM,,,,,
Sep-04-2023 03:34 PM,Transfer at Bus Stop 60575,3 Zone UPass (N),,$0.00,$1.00,2023-09-04T22:14:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (N)",03:34 PM,,,,,
Sep-04-2023 03:14 PM,Tap in at Bus Stop 50540,3 Zone UPass (N),,$0.00,$1.00,2023-09-04T22:14:00.0000000Z,"Tap in at Bus Stop 50540
3 Zone UPass (N)",03:14 PM,,,,,
Sep-04-2023 07:42 AM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-09-04T14:42:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",07:42 AM,,,,,
Sep-03-2023 05:51 PM,Transfer at Bus Stop 60575,3 Zone UPass (N),,$0.00,$1.00,2023-09-04T00:24:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (N)",05:51 PM,,,,,
Sep-03-2023 05:24 PM,Tap in at Bus Stop 58501,3 Zone UPass (N),,$0.00,$1.00,2023-09-04T00:24:00.0000000Z,"Tap in at Bus Stop 58501
3 Zone UPass (N)",05:24 PM,,,,,
Sep-03-2023 07:43 AM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-09-03T14:43:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",07:43 AM,,,,,
Sep-02-2023 10:30 AM,Transfer at Bus Stop 54134,3 Zone UPass (N),,$0.00,$1.00,2023-09-02T16:41:00.0000000Z,"Transfer at Bus Stop 54134
3 Zone UPass (N)",10:30 AM,,,,,
Sep-02-2023 10:29 AM,Tap out at Lonsdale Quay,3 Zone UPass (N),,$0.00,$1.00,2023-09-02T16:41:00.0000000Z,"Tap out at Lonsdale Quay
3 Zone UPass (N)",10:29 AM,,,,,
Sep-02-2023 10:14 AM,Transfer at Waterfront Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-02T16:41:00.0000000Z,"Transfer at Waterfront Stn
3 Zone UPass (N)",10:14 AM,,,,,
Sep-02-2023 09:41 AM,Tap in at Bus Stop 50308,3 Zone UPass (N),,$0.00,$1.00,2023-09-02T16:41:00.0000000Z,"Tap in at Bus Stop 50308
3 Zone UPass (N)",09:41 AM,,,,,
Sep-01-2023 09:07 PM,Transfer at Bus Stop 51574,3 Zone UPass (N),,$0.00,$1.00,2023-09-02T03:47:00.0000000Z,"Transfer at Bus Stop 51574
3 Zone UPass (N)",09:07 PM,,,,,
Sep-01-2023 08:59 PM,Tap out at King Edward Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-02T03:47:00.0000000Z,"Tap out at King Edward Stn
3 Zone UPass (N)",08:59 PM,,,,,
Sep-01-2023 08:47 PM,Tap in at Waterfront Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-02T03:47:00.0000000Z,"Tap in at Waterfront Stn
3 Zone UPass (N)",08:47 PM,,,,,
Sep-01-2023 05:58 PM,Tap in at Bus Stop 50310,3 Zone UPass (N),,$0.00,$1.00,2023-09-02T00:58:00.0000000Z,"Tap in at Bus Stop 50310
3 Zone UPass (N)",05:58 PM,,,,,
Sep-01-2023 03:45 PM,Transfer at Bus Stop 60575,3 Zone UPass (N),,$0.00,$1.00,2023-09-01T22:24:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (N)",03:45 PM,,,,,
Sep-01-2023 03:24 PM,Tap in at Bus Stop 58501,3 Zone UPass (N),,$0.00,$1.00,2023-09-01T22:24:00.0000000Z,"Tap in at Bus Stop 58501
3 Zone UPass (N)",03:24 PM,,,,,
Sep-01-2023 07:41 AM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-09-01T14:41:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",07:41 AM,,,,,
Aug-31-2023 04:31 PM,Transfer at Bus Stop 60575,3 Zone UPass (N),,$0.00,$1.00,2023-08-31T23:13:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (N)",04:31 PM,,,,,
Aug-31-2023 04:13 PM,Tap in at Bus Stop 58501,3 Zone UPass (N),,$0.00,$1.00,2023-08-31T23:13:00.0000000Z,"Tap in at Bus Stop 58501
3 Zone UPass (N)",04:13 PM,,,,,
Aug-30-2023 06:07 PM,Transfer at Bus Stop 51574,3 Zone UPass (N),,$0.00,$1.00,2023-08-31T00:20:00.0000000Z,"Transfer at Bus Stop 51574
3 Zone UPass (N)",06:07 PM,,,,,
Aug-30-2023 05:20 PM,Tap in at Bus Stop 50412,3 Zone UPass (N),,$0.00,$1.00,2023-08-31T00:20:00.0000000Z,"Tap in at Bus Stop 50412
3 Zone UPass (N)",05:20 PM,,,,,
Aug-30-2023 07:42 AM,Transfer at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-08-30T14:38:00.0000000Z,"Transfer at Bus Stop 58037
3 Zone UPass (N)",07:42 AM,,,,,
Aug-30-2023 07:38 AM,Tap in at Bus Stop 50310,3 Zone UPass (N),,$0.00,$1.00,2023-08-30T14:38:00.0000000Z,"Tap in at Bus Stop 50310
3 Zone UPass (N)",07:38 AM,,,,,
Aug-29-2023 04:53 PM,Tap in at Bus Stop 58501,3 Zone UPass (N),,$0.00,$1.00,2023-08-29T23:53:00.0000000Z,"Tap in at Bus Stop 58501
3 Zone UPass (N)",04:53 PM,,,,,
Aug-29-2023 07:42 AM,Transfer at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-08-29T14:38:00.0000000Z,"Transfer at Bus Stop 58037
3 Zone UPass (N)",07:42 AM,,,,,
Aug-29-2023 07:38 AM,Tap in at Bus Stop 50310,3 Zone UPass (N),,$0.00,$1.00,2023-08-29T14:38:00.0000000Z,"Tap in at Bus Stop 50310
3 Zone UPass (N)",07:38 AM,,,,,
Aug-29-2023 07:38 AM,Loaded at Bus Stop 50310,3 Zone UPass (N),,$0.00,$1.00,,"Loaded at Bus Stop 50310
3 Zone UPass (N)",07:38 AM,,,,,
Aug-28-2023 09:40 AM,Transfer at Bus Stop 60164,3 Zone UPass (N),,$0.00,$1.00,2023-08-28T15:50:00.0000000Z,"Transfer at Bus Stop 60164
3 Zone UPass (N)",09:40 AM,,,,,
Aug-28-2023 08:50 AM,Tap in at Bus Stop 51592,3 Zone UPass (N),,$0.00,$1.00,2023-08-28T15:50:00.0000000Z,"Tap in at Bus Stop 51592
3 Zone UPass (N)",08:50 AM,,,,,
Aug-27-2023 09:07 AM,Tap in at Bus Stop 51574,3 Zone UPass (N),,$0.00,$1.00,2023-08-27T16:07:00.0000000Z,"Tap in at Bus Stop 51574
3 Zone UPass (N)",09:07 AM,,,,,
Aug-26-2023 04:43 PM,Tap in at Bus Stop 61281,3 Zone UPass (N),,$0.00,$1.00,2023-08-26T23:43:00.0000000Z,"Tap in at Bus Stop 61281
3 Zone UPass (N)",04:43 PM,,,,,
Aug-25-2023 09:41 PM,Tap out at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$1.00,2023-08-26T04:31:00.0000000Z,"Tap out at Oakridge-41st Stn
3 Zone UPass (N)",09:41 PM,,,,,
Aug-25-2023 09:31 PM,Tap in at Bridgeport Stn,3 Zone UPass (N),,$0.00,$1.00,2023-08-26T04:31:00.0000000Z,"Tap in at Bridgeport Stn
3 Zone UPass (N)",09:31 PM,,,,,
Aug-25-2023 07:21 PM,Tap out at Bridgeport Stn,3 Zone UPass (N),,$0.00,$1.00,2023-08-26T02:09:00.0000000Z,"Tap out at Bridgeport Stn
3 Zone UPass (N)",07:21 PM,,,,,
Aug-25-2023 07:09 PM,Tap in at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$1.00,2023-08-26T02:09:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (N)",07:09 PM,,,,,
Aug-25-2023 02:00 PM,Transfer at Bus Stop 50419,3 Zone UPass (N),,$0.00,$1.00,2023-08-25T20:44:00.0000000Z,"Transfer at Bus Stop 50419
3 Zone UPass (N)",02:00 PM,,,,,
Aug-25-2023 01:50 PM,Tap out at King Edward Stn,3 Zone UPass (N),,$0.00,$1.00,2023-08-25T20:44:00.0000000Z,"Tap out at King Edward Stn
3 Zone UPass (N)",01:50 PM,,,,,
Aug-25-2023 01:44 PM,Tap in at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$1.00,2023-08-25T20:44:00.0000000Z,"Tap in at Broadway-City Hall Stn
3 Zone UPass (N)",01:44 PM,,,,,
Aug-25-2023 07:50 AM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$1.00,2023-08-25T14:43:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (N)",07:50 AM,,,,,
Aug-25-2023 07:43 AM,Tap in at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$1.00,2023-08-25T14:43:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (N)",07:43 AM,,,,,
Aug-24-2023 06:43 PM,Transfer at Bus Stop 50419,3 Zone UPass (N),,$0.00,$1.00,2023-08-25T00:43:00.0000000Z,"Transfer at Bus Stop 50419
3 Zone UPass (N)",06:43 PM,,,,,
Aug-24-2023 05:43 PM,Tap in at Bus Stop 50364,3 Zone UPass (N),,$0.00,$1.00,2023-08-25T00:43:00.0000000Z,"Tap in at Bus Stop 50364
3 Zone UPass (N)",05:43 PM,,,,,
Aug-24-2023 03:33 PM,Transfer at Bus Stop 51574,3 Zone UPass (N),,$0.00,$1.00,2023-08-24T22:04:00.0000000Z,"Transfer at Bus Stop 51574
3 Zone UPass (N)",03:33 PM,,,,,
Aug-24-2023 03:12 PM,Tap out at King Edward Stn,3 Zone UPass (N),,$0.00,$1.00,2023-08-24T22:04:00.0000000Z,"Tap out at King Edward Stn
3 Zone UPass (N)",03:12 PM,,,,,
Aug-24-2023 03:04 PM,Tap in at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$1.00,2023-08-24T22:04:00.0000000Z,"Tap in at Broadway-City Hall Stn
3 Zone UPass (N)",03:04 PM,,,,,
Aug-24-2023 07:43 AM,Transfer at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-08-24T14:38:00.0000000Z,"Transfer at Bus Stop 58037
3 Zone UPass (N)",07:43 AM,,,,,
Aug-24-2023 07:38 AM,Tap in at Bus Stop 50310,3 Zone UPass (N),,$0.00,$1.00,2023-08-24T14:38:00.0000000Z,"Tap in at Bus Stop 50310
3 Zone UPass (N)",07:38 AM,,,,,
Aug-23-2023 02:52 PM,Transfer at Bus Stop 60575,3 Zone UPass (N),,$0.00,$1.00,2023-08-23T21:19:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (N)",02:52 PM,,,,,
Aug-23-2023 02:19 PM,Tap in at Bus Stop 50926,3 Zone UPass (N),,$0.00,$1.00,2023-08-23T21:19:00.0000000Z,"Tap in at Bus Stop 50926
3 Zone UPass (N)",02:19 PM,,,,,
Aug-23-2023 07:40 AM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-08-23T14:40:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",07:40 AM,,,,,
Aug-22-2023 03:06 PM,Transfer at Bus Stop 60575,3 Zone UPass (N),,$0.00,$1.00,2023-08-22T21:29:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (N)",03:06 PM,,,,,
Aug-22-2023 02:41 PM,Transfer at Bus Stop 50540,3 Zone UPass (N),,$0.00,$1.00,2023-08-22T21:29:00.0000000Z,"Transfer at Bus Stop 50540
3 Zone UPass (N)",02:41 PM,,,,,
Aug-22-2023 02:29 PM,Tap in at Bus Stop 50926,3 Zone UPass (N),,$0.00,$1.00,2023-08-22T21:29:00.0000000Z,"Tap in at Bus Stop 50926
3 Zone UPass (N)",02:29 PM,,,,,
Aug-22-2023 07:29 AM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-08-22T14:29:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",07:29 AM,,,,,
Aug-20-2023 04:50 PM,Transfer at Bus Stop 60575,3 Zone UPass (N),,$0.00,$1.00,2023-08-20T22:52:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (N)",04:50 PM,,,,,
Aug-20-2023 04:26 PM,Transfer at Bus Stop 58501,3 Zone UPass (N),,$0.00,$1.00,2023-08-20T22:52:00.0000000Z,"Transfer at Bus Stop 58501
3 Zone UPass (N)",04:26 PM,,,,,
Aug-20-2023 04:02 PM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$1.00,2023-08-20T22:52:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (N)",04:02 PM,,,,,
Aug-20-2023 03:52 PM,Tap in at Vancouver City Centre Stn,3 Zone UPass (N),,$0.00,$1.00,2023-08-20T22:52:00.0000000Z,"Tap in at Vancouver City Centre Stn
3 Zone UPass (N)",03:52 PM,,,,,
Aug-20-2023 01:29 PM,Tap in at Bus Stop 50308,3 Zone UPass (N),,$0.00,$1.00,2023-08-20T20:29:00.0000000Z,"Tap in at Bus Stop 50308
3 Zone UPass (N)",01:29 PM,,,,,
Aug-19-2023 08:29 PM,Transfer at Bus Stop 51189,3 Zone UPass (N),,$0.00,$1.00,2023-08-20T03:24:00.0000000Z,"Transfer at Bus Stop 51189
3 Zone UPass (N)",08:29 PM,,,,,
Aug-19-2023 08:24 PM,Tap in at Bus Stop 50656,3 Zone UPass (N),,$0.00,$1.00,2023-08-20T03:24:00.0000000Z,"Tap in at Bus Stop 50656
3 Zone UPass (N)",08:24 PM,,,,,
Aug-19-2023 05:51 PM,Tap in at Bus Stop 60349,3 Zone UPass (N),,$0.00,$1.00,2023-08-20T00:51:00.0000000Z,"Tap in at Bus Stop 60349
3 Zone UPass (N)",05:51 PM,,,,,
Aug-18-2023 10:59 AM,Tap in at Bus Stop 51592,3 Zone UPass (N),,$0.00,$1.00,2023-08-18T17:59:00.0000000Z,"Tap in at Bus Stop 51592
3 Zone UPass (N)",10:59 AM,,,,,
Aug-17-2023 07:16 PM,Transfer at Bus Stop 51574,3 Zone UPass (N),,$0.00,$1.00,2023-08-18T02:08:00.0000000Z,"Transfer at Bus Stop 51574
3 Zone UPass (N)",07:16 PM,,,,,
Aug-17-2023 07:13 PM,Tap out at King Edward Stn,3 Zone UPass (N),,$0.00,$1.00,2023-08-18T02:08:00.0000000Z,"Tap out at King Edward Stn
3 Zone UPass (N)",07:13 PM,,,,,
Aug-17-2023 07:08 PM,Tap in at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$1.00,2023-08-18T02:08:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (N)",07:08 PM,,,,,
Aug-17-2023 10:15 AM,Transfer at Bus Stop 60393,3 Zone UPass (N),,$0.00,$1.00,2023-08-17T17:05:00.0000000Z,"Transfer at Bus Stop 60393
3 Zone UPass (N)",10:15 AM,,,,,
Aug-17-2023 10:05 AM,Tap in at Bus Stop 50364,3 Zone UPass (N),,$0.00,$1.00,2023-08-17T17:05:00.0000000Z,"Tap in at Bus Stop 50364
3 Zone UPass (N)",10:05 AM,,,,,
Aug-16-2023 09:12 PM,Tap in at Bus Stop 50364,3 Zone UPass (N),,$0.00,$1.00,2023-08-17T04:12:00.0000000Z,"Tap in at Bus Stop 50364
3 Zone UPass (N)",09:12 PM,,,,,
Aug-16-2023 04:40 PM,Tap in at Bus Stop 51484,3 Zone UPass (N),,$0.00,$1.00,2023-08-16T23:40:00.0000000Z,"Tap in at Bus Stop 51484
3 Zone UPass (N)",04:40 PM,,,,,
Aug-15-2023 05:17 PM,Tap in at Bus Stop 60164,3 Zone UPass (N),,$0.00,$1.00,2023-08-16T00:17:00.0000000Z,"Tap in at Bus Stop 60164
3 Zone UPass (N)",05:17 PM,,,,,
Aug-13-2023 04:41 PM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-08-13T23:41:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",04:41 PM,,,,,
Aug-13-2023 11:25 AM,Transfer at Bus Stop 50299,3 Zone UPass (N),,$0.00,$1.00,2023-08-13T18:05:00.0000000Z,"Transfer at Bus Stop 50299
3 Zone UPass (N)",11:25 AM,,,,,
Aug-13-2023 11:05 AM,Tap in at Bus Stop 61281,3 Zone UPass (N),,$0.00,$1.00,2023-08-13T18:05:00.0000000Z,"Tap in at Bus Stop 61281
3 Zone UPass (N)",11:05 AM,,,,,
Aug-12-2023 04:51 PM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-08-12T23:51:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",04:51 PM,,,,,
Aug-12-2023 10:48 AM,Transfer at Bus Stop 51574,3 Zone UPass (N),,$0.00,$1.00,2023-08-12T17:38:00.0000000Z,"Transfer at Bus Stop 51574
3 Zone UPass (N)",10:48 AM,,,,,
Aug-12-2023 10:38 AM,Tap in at Bus Stop 50469,3 Zone UPass (N),,$0.00,$1.00,2023-08-12T17:38:00.0000000Z,"Tap in at Bus Stop 50469
3 Zone UPass (N)",10:38 AM,,,,,
Aug-11-2023 11:47 PM,Tap in at Bus Stop 50364,3 Zone UPass (N),,$0.00,$1.00,2023-08-12T06:47:00.0000000Z,"Tap in at Bus Stop 50364
3 Zone UPass (N)",11:47 PM,,,,,
Aug-11-2023 05:28 PM,Transfer at Bus Stop 50419,3 Zone UPass (N),,$0.00,$1.00,2023-08-11T23:21:00.0000000Z,"Transfer at Bus Stop 50419
3 Zone UPass (N)",05:28 PM,,,,,
Aug-11-2023 05:11 PM,Transfer at Bus Stop 60433,3 Zone UPass (N),,$0.00,$1.00,2023-08-11T23:21:00.0000000Z,"Transfer at Bus Stop 60433
3 Zone UPass (N)",05:11 PM,,,,,
Aug-11-2023 04:21 PM,Tap in at Bus Stop 51518,3 Zone UPass (N),,$0.00,$1.00,2023-08-11T23:21:00.0000000Z,"Tap in at Bus Stop 51518
3 Zone UPass (N)",04:21 PM,,,,,
Aug-11-2023 11:43 AM,Tap in at Bus Stop 50364,3 Zone UPass (N),,$0.00,$1.00,2023-08-11T18:43:00.0000000Z,"Tap in at Bus Stop 50364
3 Zone UPass (N)",11:43 AM,,,,,
Aug-08-2023 04:46 PM,Tap in at Bus Stop 51479,3 Zone UPass (N),,$0.00,$1.00,2023-08-08T23:46:00.0000000Z,"Tap in at Bus Stop 51479
3 Zone UPass (N)",04:46 PM,,,,,
Aug-08-2023 08:40 AM,Tap in at Bus Stop 51592,3 Zone UPass (N),,$0.00,$1.00,2023-08-08T15:40:00.0000000Z,"Tap in at Bus Stop 51592
3 Zone UPass (N)",08:40 AM,,,,,
Aug-06-2023 04:31 PM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-08-06T23:31:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",04:31 PM,,,,,
Aug-05-2023 05:00 PM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-08-06T00:00:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",05:00 PM,,,,,
Aug-05-2023 11:37 AM,Tap in at Bus Stop 51574,3 Zone UPass (N),,$0.00,$1.00,2023-08-05T18:37:00.0000000Z,"Tap in at Bus Stop 51574
3 Zone UPass (N)",11:37 AM,,,,,
Aug-04-2023 03:13 PM,Tap out at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$1.00,2023-08-04T21:27:00.0000000Z,"Tap out at Oakridge-41st Stn
3 Zone UPass (N)",03:13 PM,,,,,
Aug-04-2023 03:04 PM,Transfer at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$1.00,2023-08-04T21:27:00.0000000Z,"Transfer at Broadway-City Hall Stn
3 Zone UPass (N)",03:04 PM,,,,,
Aug-04-2023 02:27 PM,Tap in at Bus Stop 50471,3 Zone UPass (N),,$0.00,$1.00,2023-08-04T21:27:00.0000000Z,"Tap in at Bus Stop 50471
3 Zone UPass (N)",02:27 PM,,,,,
Aug-04-2023 12:47 AM,Tap in at Bus Stop 61337,3 Zone UPass (N),,$0.00,$1.00,2023-08-04T07:47:00.0000000Z,"Tap in at Bus Stop 61337
3 Zone UPass (N)",12:47 AM,,,,,
Aug-04-2023 12:36 AM,Refund at Marine Drive Stn,3 Zone UPass (N),,$0.00,$1.00,2023-08-04T07:33:00.0000000Z,"Refund at Marine Drive Stn
3 Zone UPass (N)",12:36 AM,,,,,
